6,2018年建造
7,袁宁
8,"
                    青特小镇  
                    城阳-国学公园-春阳路19号                "
9,"
"
0,豪华装修 实验一小和实验二中学QU 免大税 近地铁 世纪公园
1,143万
2,17229元/m²
3,2室2厅
4,83m²
5,低层(共6层)
6,2002年建造
7,朱良
8,"
                    海棠苑  
                    城阳-世纪公园-长城路144号                "
9,"
近学校南北通透卫浴全明 "
0,城阳 西元庄 精装套二 全明户型 有地暖  低楼层 家的选择
1,92万
2,10337元/m²
3,2室2厅
4,89m²
5,共5层
6,2007年建造
7,王春南
8,"
                    永合硕辉苑  
                    即墨-西元庄-天山路                "
9,"
"
0,中信森林湖出售楼房，交通方便，*位置，
1,600万
2,19169元/m²
3,6室3厅
4,313m²
5,共3层
6,2014年建造
7,张美华
8,"
                    中信森林湖一期琥珀洲(别墅)  
                    胶州-少海-少海南路1号                "
9,"
"
0,北方豪华别墅区 豪装未住  大院子   天逸海湾蓝色硅谷
1,2300万
2,54762元/m²
3,4室3厅
4,420m²
5,共1层
6,2018年建造
7,丛湘鹏
8,"
                    天逸海湾  
                    即墨-蓝色硅谷-滨海路16号                "
9,"
"
0,蓝谷海景洋房靠近北航龙凤岛高端商业配套房东急售
1,110万
2,12644元/m²
3,2室2厅
4,87m²
5,共1层
6,2014年建造
7,李龙
8,"
                    中建嶺海尚溪地  
                    即墨-蓝色硅谷-岭海中路85号                "
9,"
"
0,送50平院子 东湖星城精装大四居 南北通透 瑞华小学 中学
1,230万
2,14944元/m²
3,4室2厅
4,153m²
5,共5层
6,2013年建造
7,赵文慧
8,"
                    东湖星城  
                    胶州-三里河-海尔大道278号                "
9,"
"
0,御龙湾，豪装，高档别墅，附赠面积大。
1,580万
2,19661元/m²
3,6室4厅
4,295m²
5,共5层
6,2011年建造
7,李宏飞
8,"
                    鑫苑御龙湾  
                    黄岛-灵山卫-东岳东路,近学院路                "
9,"
近地铁配套成熟环境优美 "
0,真实现房 建邦听海 地铁口 滨海大道一线 万达东方影都旁
1,670万
2,29004元/m²
3,4室3厅
4,231m²
5,共3层
6,2015年建造
7,孙华刚
8,"
                    建邦听海(别墅)(4166号)  
                    黄岛-灵山卫-东岳东路4166号                "
9,"
新房房源 "
0,济南路学府40万豪装复式带院买到及赚到翡翠城前排叠墅
1,133万
2,5496元/m²
3,3室2厅
4,242m²
5,共5层
6,2009年建造
7,王盛
8,"
                    翡翠城紫薇苑  
                    莱西-水集-烟台路153号                "
9,"
主卧朝南客厅朝南两房朝南 "
0,白云山片区 叠拼 蔚蓝创新天地 医疗 教育 交通一体 双地铁
1,249.7万
2,17686元/m²
3,4室2厅
4,141m²
5,共1层
6,2018年建造
7,王飞
8,"
                    蔚蓝创新天地  
                    城阳-国学公园-荟城路506号                "
9,"
新房房源叠加别墅近地铁 "
0,高新区旁青特花溪地毛坯联排别墅 带车位带前后院单价21000
1,365万
2,21345元/m²
3,4室2厅
4,171m²
5,共3层
6,2015年建造
7,崔现胜
8,"
                    青特花溪地二期(别墅)  
                    城阳-流亭-双元路12号                "
9,"
配套成熟环境优美品质小区 "
0,台东长春路 芙蓉山庄 套二厅全明户型 带阳光房 实验中学
1,150万
2,23148元/m²
3,2室1厅
4,64m²
5,低层(共7层)
6,2000年建造
7,杨延华
8,"
                    芙蓉山庄  
                    市北-台东-华阳路60号                "
9,"
近地铁配套成熟品质小区 "
0,龙湖滟澜海岸 北欧风格装修带 健身房 带酒柜吧台 投影
1,460万
2,16140元/m²
3,5室3厅
4,285m²
5,共3层
6,2013年建造
7,张祥成
8,"
                    龙湖滟澜海岸澜庭  
                    城阳-流亭-双元路16号甲                "
9,"
"
0,振华路地铁口升平花园套二双厅94平1楼全明双气装修169万
1,167万
2,17766元/m²
3,2室2厅
4,94m²
5,共1层
6,2008年建造
7,宋代娜
8,"
                    升平新城  
                    李沧-升平路-升平路8号                "
9,"
近学校 "
0,世茂公园美地3号院联排，高新区品质小区湿地公园旁，品质别墅区
1,425万
2,23481元/m²
3,3室3厅
4,181m²
5,共3层
6,2017年建造
7,张磊
8,"
                    世茂公园美地3号院(别墅)  
                    城阳-高新区-宝源路663号                "
9,"
配套成熟环境优美品质小区 "
0,华地仟佰墅叠拼下叠带大院子车位小区对面是公园东方城鑫江合院北
1,269万
2,20503元/m²
3,3室2厅
4,131m²
5,共3层
6,2018年建造
7,王启周
8,"
                    华地仟佰墅  
                    城阳-流亭-白沙河路297号                "
9,"
"
0,山川融园 赠送万亩私家园林 独栋商墅 面瞰灵山岛 山海大观
1,480万
2,24615元/m²
3,5室4厅
4,195m²
5,共3层
6,2019年建造
7,宋涛
8,"
                    山川融园  
                    黄岛-黄岛周边-299省道                "
9,"
新房房源近地铁配套成熟 "
0,世纪公园 假日酒店 洋房套二 精装送储藏室 公摊小 看好可议
1,195万
2,19898元/m²
3,2室2厅
4,98m²
5,共5层
6,2012年建造
7,张重龙
8,"
                    水榭花都  
                    城阳-区政府-兴阳路247号                "
9,"
近学校配套成熟繁华地段 "
0,雕塑园 410万买套四（多层2楼）双龙园 单价低 用钱急售
1,410万
2,37416元/m²
3,4室1厅
4,109m²
5,共5层
6,2001年建造
7,闫作峰
8,"
                    双龙园  
                    崂山-浮山前-香港东路128号                "
9,"
近地铁交通便利繁华地段 "
0,高新区珊瑚湾精装修拎包入住138平 307万 满二房子无学位
1,307万
2,22246元/m²
3,3室3厅
4,138m²
5,共3层
6,2014年建造
7,张迪
8,"
                    领秀珊瑚湾(别墅)  
                    城阳-高新区-华贯路758号                "
9,"
"
0,金沙滩 海尔山海湾 五期前排精装海景大三居 南北通透 视野好
1,290万
2,22299元/m²
3,3室2厅
4,130m²
5,低层(共30层)
6,2014年建造
7,曹玉涛
8,"
                    海尔山海湾  
                    黄岛-薛家岛-漓江东路505号                "
9,"
近地铁配套成熟素质住户 "
0,一楼带院70平 送125平地下 五层电梯洋房 靠近地铁靠近海
1,244万
2,17894元/m²
3,3室2厅
4,136m²
5,共1层
6,2018年建造
7,史金雨
8,"
                    三盛国际海岸  
                    即墨-蓝色硅谷-岭海西路36号                "
9,"
新房房源南北通透带飘窗 "
0,永和花园 精装2楼 套二双南卧 86平112万 双学房
1,112万
2,12874元/m²
3,2室2厅
4,87m²
5,共5层
6,2004年建造
7,韩晓萍
8,"
                    永合花园  
                    即墨-二十八中-嵩山二路168号                "
9,"
配套成熟繁华地段品质小区 "
0,雕塑园对面 银都景园 人车分流 高品质小区套三带电梯 有钥匙
1,749万
2,51655元/m²
3,3室2厅
4,145m²
5,共5层
6,2002年建造
7,王栋
8,"
                    银都景园  
                    崂山-浮山前-海安路1号                "
9,"
一梯两户近入口品质小区 "
0,融创茂北，多层2楼，山水嘉园，毛坯套二，南北通透
1,110万
2,12458元/m²
3,2室2厅
4,88m²
5,低层(共6层)
6,2014年建造
7,闫文涛
8,"
                    山水嘉苑  
                    黄岛-灵山卫-珠光路688号                "
9,"
南北通透环境优美 "
0,天一仁和城联排别墅，精装修送家具家电，一楼带院，加盖50平
1,315万
2,18750元/m²
3,4室2厅
4,168m²
5,共3层
6,2015年建造
7,刘少波
8,"
                    天一仁和城(别墅)  
                    胶州-三里河-温州路1778号                "
9,"
交通便利安全性高 "
0,把东户，小套三精装送（60平院子）送地下车位，香邑漫步
1,149万
2,17070元/m²
3,3室2厅
4,87m²
5,低层(共18层)
6,2015年建造
7,张守钰
8,"
                    香邑漫步东区  
                    城阳-夏庄-银河路328号甲                "
9,"
近地铁繁华地段品质小区 "
0,世茂诺沙湾，连排别墅，送车位，送院子，豪华装修！
1,750万
2,41209元/m²
3,4室3厅
4,182m²
5,共3层
6,2016年建造
7,余阳
8,"
                    世茂诺沙湾(别墅)  
                    黄岛-灵山卫-东十三路1号                "
9,"
配套成熟繁华地段品质小区 "
0,浮山御景峰 景观洋房 复式大挑空厅 套六 全明户型带看海平台
1,1350万
2,56079元/m²
3,6室3厅
4,240m²
5,共1层
6,2009年建造
7,侯文天
8,"
                    御景峰  
                    崂山-浮山前-香港东路85-2号                "
9,"
景观房复式房品质小区 "
0,（真实靠谱）百平大院（可谈空间大）沿湖下叠拼别墅（颐和星苑）
1,1200万
2,43321元/m²
3,5室3厅
4,277m²
5,共4层
6,2010年建造
7,胡得现
8,"
                    颐和星苑(别墅)  
                    崂山-沙子口-香港东路                "
9,"
"
0,融创维多利亚湾 对望青岛东海岸美景 江苏路小学
1,156万
2,12000元/m²
3,3室2厅
4,130m²
5,低层(共34层)
6,2018年建造
7,郑晓东
8,"
                    融创维多利亚湾  
                    黄岛-薛家岛-同江路1号                "
9,"
新房房源 "
0,底价无线低 天林山庄 新装未住 位置好  不靠路 一梯一户
1,550万
2,45082元/m²
3,3室1厅
4,122m²
5,共5层
6,2000年建造
7,闫作峰
8,"
                    天林山庄  
                    崂山-浮山前-东海东路6号                "
9,"
近地铁交通便利繁华地段 "
0,龙湖蓝湖郡下叠送院车位141平 仅 售290万  鑫江合院旁
1,290万
2,20567元/m²
3,4室2厅
4,141m²
5,共4层
6,2017年建造
7,万道号
8,"
                    龙湖蓝湖郡(别墅)  
                    城阳-夏庄-王沙路36号                "
9,"
配套成熟交通便利低密度 "
0,不买后悔，稀.缺小两居，能落户，能上学，单价8千多，再送车位
1,63万
2,9545元/m²
3,2室1厅
4,66m²
5,共5层
6,2016年建造
7,安龙江
8,"
                    万豪胶东首府小区  
                    胶州-胶东-胶东路99号                "
9,"
"
0,维多利亚湾海景大盘免费看房车精装房团购更省钱保证比您自选省钱
1,100万
2,10043元/m²
3,2室2厅
4,99m²
5,低层(共34层)
6,2018年建造
7,柴大力
8,"
                    融创维多利亚湾  
                    黄岛-薛家岛-同江路1号                "
9,"
新房房源 "
0,星雨华府别墅420万 满二年 上青岛中学
1,420万
2,21875元/m²
3,5室2厅
4,192m²
5,共3层
6,2015年建造
7,刘敬魁
8,"
                    星雨华府(别墅)  
                    城阳-高新区-和源路216号                "
9,"
交通便利安全性高品质小区 "
0,房东急售 龙湖滟澜海岸 边户别墅 220平 赠送 200平方
1,519万
2,23484元/m²
3,4室4厅
4,221m²
5,共3层
6,2013年建造
7,张飞涛
8,"
                    龙湖滟澜海岸(别墅)(16号)  
                    城阳-流亭-双元路16号                "
9,"
独栋别墅带花园品质小区 "
0,西海岸汽车总站旁 地铁口 美林居 套二精装94平115万
1,115万
2,12234元/m²
3,2室2厅
4,94m²
5,低层(共17层)
6,2014年建造
7,刘玉辉
8,"
                    天一畔城美林居  
                    黄岛-隐珠-东岳中路719号                "
9,"
"
0,期待已久的东边观海房！即将面世，团购省钱提前选房！维多利亚湾
1,142.6万
2,9200元/m²
3,3室2厅
4,155m²
5,高层(共20层)
6,2018年建造
7,任晴
8,"
                    融创维多利亚湾  
                    黄岛-薛家岛-同江路1号                "
9,"
新房房源靠近花园景观房 "
0,万科青岛小镇 叠拼 双拼 合院 独栋别墅 瞰海观山 岂不妙哉
1,330万
2,22449元/m²
3,4室2厅
4,147m²
5,共4层
6,2021年建造
7,孟飞
8,"
                    万科青岛小镇(别墅)  
                    黄岛-灵山卫-胶州湾东路999号                "
9,"
新房房源近地铁配套成熟 "
0,东方影都 万达茂旁 世茂诺沙湾精装叠拼别墅 叠院 复式房
1,290万
2,27719元/m²
3,3室2厅
4,104m²
5,共3层
6,2016年建造
7,刘金宝
8,"
                    世茂诺沙湾(东十三路)  
                    黄岛-灵山卫-东十三路17号                "
9,"
复式房近地铁品质小区 "
0,锦源尚都 全明南北通透 房东诚心出售 可小议 满五唯一
1,165万
2,17363元/m²
3,2室2厅
4,95m²
5,低层(共7层)
6,2005年建造
7,孙宁宁
8,"
                    锦源尚都  
                    黄岛-薛家岛-长江中路890号                "
9,"
素质住户安全性高品质小区 "
0,一楼带院 水青木华 套二精装修 诚意出售 南北通透 采光好
1,155万
2,17416元/m²
3,2室2厅
4,89m²
5,低层(共6层)
6,2009年建造
7,于东东
8,"
                    鑫江水青木华  
                    城阳-夏庄-黑龙江中路216号                "
9,"
"
0,（电梯洋房  带40平院子 人车分流  绿化率高 随时看房）
1,129万
2,14659元/m²
3,3室2厅
4,88m²
5,共5层
6,2014年建造
7,孙丽娜
8,"
                    天一仁和智慧之城(1373号)  
                    城阳-惜福镇-王沙路1373号                "
9,"
新房房源主卧朝南客厅朝南 "
0,香江路四中晶城斜对面车家岭2008年浇筑房。南北通透套二
1,130万
2,16250元/m²
3,2室2厅
4,80m²
5,低层(共6层)
6,2008年建造
7,张超
8,"
                    车家岭小区  
                    黄岛-保税区-江山南路549号                "
9,"
素质住户繁华地段品质小区 "
0,昆仑山庄南区 多层楼层不高 户型好 南北通透 公摊小
1,133万
2,14806元/m²
3,2室2厅
4,89m²
5,低层(共6层)
6,2008年建造
7,段郑杰
8,"
                    昆仑山庄(南区)  
                    黄岛-保税区-五台山路2056号                "
9,"
南北通透交通便利 "
0,兴悦华城套二 97万急售 可低首付压力小 特别适合刚需或养老
1,97万
2,11589元/m²
3,2室2厅
4,83m²
5,低层(共23层)
6,2013年建造
7,吴帆
8,"
                    兴悦华城  
                    黄岛-辛安-开拓路277号                "
9,"
近学校位置安静交通便利 "
0,福乐花苑2楼套三78平带储，68万
1,68万
2,8718元/m²
3,3室1厅
4,78m²
5,共5层
6,2002年建造
7,王健
8,"
                    福乐花苑(D区)  
                    平度-城关-红旗东路107号                "
9,"
环境优美交通便利品质小区 "
0,科达天意华苑 5室3厅4卫 285.0平米 845.00万元
1,845万
2,29649元/m²
3,5室3厅
4,285m²
5,共3层
6,2016年建造
7,杨宗杰
8,"
                    天意华苑  
                    黄岛-东方影都-泰山东路3888号                "
9,"
地暖近地铁品质小区 "
0,福乐花苑，79平68万套三精装带家电，开发区小学实验中学
1,88万
2,8484元/m²
3,3室2厅
4,103m²
5,共5层
6,2005年建造
7,郎晓梅
8,"
                    福乐花苑(E区)  
                    平度-东阁-红旗东路83号                "
9,"
"
0,L青岛落户房 轻轨即通车 蓝谷产业区新青船家园 首付10W起
1,59万
2,6211元/m²
3,3室2厅
4,95m²
5,共1层
6,2018年建造
7,冷健伟
8,"
                    新青船家园  
                    即墨-即墨周边-环海中路28号                "
9,"
近地铁配套成熟繁华地段 "
0,建国新村 套二厅 双气 南北通透 1楼 带2车位 满五唯一
1,152万
2,24516元/m²
3,2室1厅
4,62m²
5,低层(共7层)
6,2000年建造
7,刘相材
8,"
                    建国新村  
                    市北-四方利群-人民二路8、10、12号                "
9,"
主卧朝南繁华地段品质小区 "
0,百通香溪庭院 上下四层 在卖ZUI便宜一套 随时看 着急出售
1,360万
2,18947元/m²
3,5室2厅
4,190m²
5,共1层
6,2010年建造
7,张建民
8,"
                    百通香溪庭院  
                    城阳-惜福镇-银河路178号                "
9,"
配套成熟交通便利素质住户 "
0,（价可议）浮山后香山美墅  院子70平 有地下车位 复式洋房
1,1300万
2,38804元/m²
3,4室4厅
4,335m²
5,共4层
6,2013年建造
7,王云飞
8,"
                    香山美墅  
                    市北-浮山后-银川西路122号                "
9,"
送车位环境优美品质小区 "
0,蓝谷三盛电梯洋房 首付57万 北京航空航天大学旁 高端生活区
1,187万
2,15901元/m²
3,3室2厅
4,117m²
5,共5层
6,2018年建造
7,赵鹏
8,"
                    三盛国际海岸  
                    即墨-蓝色硅谷-岭海西路36号                "
9,"
新房房源 "
0,大崂路豪华装修 临近李村地铁 繁华地段 拎包入住 生活便利！
1,193万
2,18190元/m²
3,3室2厅
4,106m²
5,共1层
6,2000年建造
7,赵立航
8,"
                    青云阁小区  
                    李沧-李村公园-大崂路1037号                "
9,"
"
0,红岛现房叠拼别墅！送车位！正常贷款！立马过户！世茂红墅湾
1,280万
2,20000元/m²
3,4室2厅
4,140m²
5,共4层
6,2015年建造
7,宁大晓
8,"
                    世茂红墅湾(别墅)  
                    城阳-高新区-祥源路                "
9,"
近地铁配套成熟品质小区 "
0,佳兆业 水岸新都上叠送露台 下叠带大院！ 220万起 送车位
1,220万
2,15493元/m²
3,4室2厅
4,142m²
5,共4层
6,2018年建造
7,杨莹莹
8,"
                    佳兆业水岸新都(别墅)  
                    城阳-夏庄-王沙路358号                "
9,"
新房房源近地铁环境优美 "
0,一楼带院70平 送125平地下 五层电梯洋房 靠近地铁靠近海
1,244万
2,17894元/m²
3,3室2厅
4,136m²
5,共1层
6,2018年建造
7,董朝
8,"
                    三盛国际海岸  
                    即墨-蓝色硅谷-岭海西路36号                "
9,"
"
0,"大溪谷四期 联排别墅，地上两层送负一，送57平花园,依山傍水"
1,499万
2,24341元/m²
3,4室2厅
4,205m²
5,共3层
6,2018年建造
7,蔡高娟
8,"
                    大溪谷三期(别墅)  
                    黄岛-灵山卫-高山路1817号                "
9,"
配套成熟环境优美交通便利 "
0,卓 越蔚蓝群岛 双南卧套三 全明 一楼带院 南北通透
1,185万
2,15200元/m²
3,3室2厅
4,121m²
5,共5层
6,2014年建造
7,吕晓龙
8,"
                    卓越蔚蓝群岛三期  
                    城阳-流亭-双元路18号                "
9,"
两房朝南位置安静带花园 "
0,元宝户型套三双卫阳光充足的大客厅独立大餐厅精装修送车位
1,155万
2,13644元/m²
3,3室2厅
4,113m²
5,低层(共11层)
6,2010年建造
7,葛广胜
8,"
                    都霖美景  
                    城阳-家佳源-瑞阳路122号                "
9,"
配套成熟繁华地段品质小区 "
0,碧海花园 降价 多层4楼套四 170平628万 钥匙源
1,628万
2,36991元/m²
3,4室2厅
4,169m²
5,共1层
6,2005年建造
7,常震环
8,"
                    碧海花园  
                    市南-东海西路-东海中路17号                "
9,"
近学校环境优美品质小区 "
0,万科桃花源品质物业拎包入住
1,152万
2,17691元/m²
3,3室2厅
4,85m²
5,低层(共13层)
6,2013年建造
7,陈圆圆
8,"
                    万科桃花源(一期)  
                    城阳-家佳源-泰城路535号                "
9,"
配套成熟繁华地段品质小区 "
0,滨海沿线，建邦听海一期，高端社区，现房满两年，地铁口，随时看
1,145万
2,15934元/m²
3,2室2厅
4,91m²
5,低层(共15层)
6,2016年建造
7,王伟
8,"
                    建邦听海(974号)  
                    黄岛-灵山卫-东岳东路974号                "
9,"
"
0,蓝谷 融创青岛湾海墅 法式独栋 带车库大院 私属沙滩 博览中
1,525万
2,20192元/m²
3,4室2厅
4,260m²
5,共2层
6,2018年建造
7,孙阡然
8,"
                    融创青岛湾海墅  
                    即墨-蓝色硅谷-凤岭一路71号                "
9,"
"
0,京宝花园 90平93万 中装修满五唯一房 有钥匙 随时看房
1,93万
2,10109元/m²
3,2室1厅
4,92m²
5,共5层
6,2012年建造
7,伊廷磊
8,"
                    京宝花园  
                    即墨-通济-岙兰路782号                "
9,"
主卧朝南繁华地段 "
0,富小四中 浦江花园 套二出售 通透 无税 生活工作方便
1,129万
2,15732元/m²
3,2室1厅
4,82m²
5,低层(共6层)
6,2001年建造
7,张启松
8,"
                    浦江花园  
                    黄岛-长江路-黄浦江路                "
9,"
近学校配套成熟交通便利 "
0,薛家岛 金沙滩旁 地铁口 滨海大道 阳光里 套三精装双卫
1,310万
2,23846元/m²
3,3室2厅
4,130m²
5,低层(共30层)
6,2014年建造
7,徐英东
8,"
                    海信阳光里一期  
                    黄岛-薛家岛-珠江路91号                "
9,"
南北通透交通便利品质小区 "
0,阳光山色 多层好楼层 位置超棒钟表楼旁 业主诚意售房
1,335万
2,33054元/m²
3,2室2厅
4,101m²
5,共5层
6,2006年建造
7,孙玉庆
8,"
                    阳光山色  
                    市北-浮山后-合肥路696号                "
9,"
近学校环境优美素质住户 "
0,维多利亚湾 海景教育大盘 ！人气楼盘，精装套三 内购价不限购
1,145万
2,10285元/m²
3,3室2厅
4,140m²
5,中层(共32层)
6,2019年建造
7,王帅
8,"
                    融创维多利亚湾  
                    黄岛-薛家岛-同江路1号                "
9,"
新房房源厅带阳台房型正 "
0,蓝谷一楼带院精装修紧邻北航校区靠近嘉峪关小学
1,158万
2,15504元/m²
3,2室2厅
4,101m²
5,低层(共6层)
6,2014年建造
7,张大海
8,"
                    天泰圣罗尼克三期  
                    即墨-蓝色硅谷-莱青路357号                "
9,"
近地铁环境优美品质小区 "
0,地铁口 新小区 洋房一楼带院 自住精装修 套三户型 赠送卧室
1,140万
2,16207元/m²
3,3室2厅
4,86m²
5,低层(共9层)
6,2012年建造
7,曲宝露
8,"
                    金日紫都  
                    城阳-农业大学-中城路555号                "
9,"
配套成熟交通便利素质住户 "
0,壹点伍 优山美墅 视野开阔 户型方正 税少 电梯洋房 有钥匙
1,373万
2,18181元/m²
3,3室2厅
4,205m²
5,共5层
6,2014年建造
7,孙阡然
8,"
                    优山美墅  
                    崂山-崂山周边-天水路2号                "
9,"
"
0,维多利亚湾海景大盘免费看房车精装房团购更省钱保证比您自选省钱
1,100万
2,10043元/m²
3,2室2厅
4,99m²
5,低层(共34层)
6,2018年建造
7,柴大力
8,"
                    融创维多利亚湾  
                    黄岛-薛家岛-同江路1号                "
9,"
新房房源 "
0,星雨华府别墅420万 满二年 上青岛中学
1,420万
2,21875元/m²
3,5室2厅
4,192m²
5,共3层
6,2015年建造
7,刘敬魁
8,"
                    星雨华府(别墅)  
                    城阳-高新区-和源路216号                "
9,"
交通便利安全性高品质小区 "
0,房东急售 龙湖滟澜海岸 边户别墅 220平 赠送 200平方
1,519万
2,23484元/m²
3,4室4厅
4,221m²
5,共3层
6,2013年建造
7,张飞涛
8,"
                    龙湖滟澜海岸(别墅)(16号)  
                    城阳-流亭-双元路16号                "
9,"
独栋别墅带花园品质小区 "
0,西海岸汽车总站旁 地铁口 美林居 套二精装94平115万
1,115万
2,12234元/m²
3,2室2厅
4,94m²
5,低层(共17层)
6,2014年建造
7,刘玉辉
8,"
                    天一畔城美林居  
                    黄岛-隐珠-东岳中路719号                "
9,"
"
0,期待已久的东边观海房！即将面世，团购省钱提前选房！维多利亚湾
1,142.6万
2,9200元/m²
3,3室2厅
4,155m²
5,高层(共20层)
6,2018年建造
7,任晴
8,"
                    融创维多利亚湾  
                    黄岛-薛家岛-同江路1号                "
9,"
新房房源靠近花园景观房 "
0,万达旁建邦听海意大利托斯卡纳 法式风格 高端别墅群身份象征
1,1100万
2,34375元/m²
3,5室2厅
4,320m²
5,共3层
6,2019年建造
7,齐林肖
8,"
                    建邦听海(别墅)(4166号)  
                    黄岛-灵山卫-东岳东路4166号                "
9,"
新房房源 "
0,万科青岛小镇 叠拼 双拼 合院 独栋别墅 瞰海观山 岂不妙哉
1,330万
2,22449元/m²
3,4室2厅
4,147m²
5,共4层
6,2021年建造
7,孟飞
8,"
                    万科青岛小镇(别墅)  
                    黄岛-灵山卫-胶州湾东路999号                "
9,"
新房房源近地铁配套成熟 "
0,东方影都 万达茂旁 世茂诺沙湾精装叠拼别墅 叠院 复式房
1,290万
2,27719元/m²
3,3室2厅
4,104m²
5,共3层
6,2016年建造
7,刘金宝
8,"
                    世茂诺沙湾(东十三路)  
                    黄岛-灵山卫-东十三路17号                "
9,"
复式房近地铁品质小区 "
0,锦源尚都 全明南北通透 房东诚心出售 可小议 满五唯一
1,165万
2,17363元/m²
3,2室2厅
4,95m²
5,低层(共7层)
6,2005年建造
7,孙宁宁
8,"
                    锦源尚都  
                    黄岛-薛家岛-长江中路890号                "
9,"
素质住户安全性高品质小区 "
0,一楼带院 水青木华 套二精装修 诚意出售 南北通透 采光好
1,155万
2,17416元/m²
3,2室2厅
4,89m²
5,低层(共6层)
6,2009年建造
7,于东东
8,"
                    鑫江水青木华  
                    城阳-夏庄-黑龙江中路216号                "
9,"
"
0,（电梯洋房  带40平院子 人车分流  绿化率高 随时看房）
1,129万
2,14659元/m²
3,3室2厅
4,88m²
5,共5层
6,2014年建造
7,孙丽娜
8,"
                    天一仁和智慧之城(1373号)  
                    城阳-惜福镇-王沙路1373号                "
9,"
新房房源主卧朝南客厅朝南 "
0,香江路四中晶城斜对面车家岭2008年浇筑房。南北通透套二
1,130万
2,16250元/m²
3,2室2厅
4,80m²
5,低层(共6层)
6,2008年建造
7,张超
8,"
                    车家岭小区  
                    黄岛-保税区-江山南路549号                "
9,"
素质住户繁华地段品质小区 "
0,低首付（新安苑）毛坯2楼100平67万 带储 满五
1,67万
2,6700元/m²
3,4室1厅
4,100m²
5,共5层
6,2000年建造
7,李军格
8,"
                    新安苑(南区)  
                    平度-李园-南京路,近杭州路                "
9,"
三房朝南小区中心品质小区 "
0,建飞花园4期，复式带院子，可谈空间大，南北通透，精装修，急售
1,650万
2,41935元/m²
3,4室2厅
4,155m²
5,共5层
6,2005年建造
7,闫作峰
8,"
                    建飞花园  
                    崂山-浮山前-香港东路87号                "
9,"
近学校南北通透小区中心 "
0,兴悦华城 套二可改套三 84平仅97万 急售 可做低首付
1,97万
2,11589元/m²
3,2室1厅
4,83m²
5,低层(共23层)
6,2015年建造
7,李翠
8,"
                    兴悦华城  
                    黄岛-辛安-开拓路277号                "
9,"
近学校配套成熟交通便利 "
0,不限购 （首付13万）银瑞富贵苑  可落户
1,32万
2,3765元/m²
3,2室2厅
4,85m²
5,共1层
6,2018年建造
7,周凤玲
8,"
                    银瑞富贵苑  
                    平度-平度周边-富康路6号                "
9,"
新房房源近地铁配套成熟 "
0,李沧北山水嘉园无税，多层2楼，首付30万，罗圈涧地铁口！急售
1,148万
2,16818元/m²
3,2室2厅
4,88m²
5,低层(共6层)
6,2014年建造
7,杨真艳
8,"
                    山水嘉园  
                    城阳-夏庄-黑龙江中路22号                "
9,"
安全性高繁华地段品质小区 "
0,D价出售！270万联排别墅（市政供热花园80平）实用200平
1,270万
2,15429元/m²
3,4室2厅
4,175m²
5,共3层
6,2016年建造
7,李绥绥
8,"
                    银盛泰德郡(别墅)  
                    城阳-惜福镇-铁骑山路17号                "
9,"
赠露台地暖环境优美 "
0,高新区 世茂三号院 下叠 赠送大院子和车位 还有地下室 双学
1,300万
2,22901元/m²
3,4室2厅
4,131m²
5,共2层
6,2014年建造
7,汪金凤
8,"
                    世茂公园美地3号院(别墅)  
                    城阳-高新区-宝源路663号                "
9,"
配套成熟素质住户品质小区 "
0,空港板块机场团购房 精装三居室 低首付 地铁直达 全天可看
1,123万
2,10424元/m²
3,3室2厅
4,118m²
5,共1层
6,2017年建造
7,杨旭宁
8,"
                    旭辉银盛泰锦悦都  
                    胶州-胶东-兰州东路568号                "
9,"
新房房源近地铁环境优美 "
0,地铁口精装大套二，小高层二楼94平115万，环保材料精装修
1,115万
2,12234元/m²
3,2室2厅
4,94m²
5,低层(共17层)
6,2014年建造
7,徐娜
8,"
                    天一畔城美林居  
                    黄岛-隐珠-东岳中路719号                "
9,"
"
0,高新区旁城阳龙湖类独栋别墅，白菜价出售，已经装修，随时入住
1,430万
2,23889元/m²
3,5室3厅
4,180m²
5,共3层
6,2014年建造
7,白云超
8,"
                    龙湖滟澜海岸(别墅)(16号)  
                    城阳-流亭-双元路16号                "
9,"
交通便利安全性高品质小区 "
0,（我有钥匙）（海信依云小镇旁）颐和星苑别墅，花园120平
1,1200万
2,45113元/m²
3,5室3厅
4,266m²
5,共4层
6,2010年建造
7,成学亮
8,"
                    颐和星苑(别墅)  
                    崂山-沙子口-香港东路                "
9,"
"
0,288万别墅送车位送花园，青特双地铁花屿城，人车分流叠拼
1,288万
2,18462元/m²
3,5室3厅
4,156m²
5,共3层
6,2017年建造
7,程美华
8,"
                    青特地铁花屿城  
                    城阳-夏庄-王沙路,近银河路                "
9,"
新房房源叠加别墅带花园 "
0,高端别墅区（边户大院子）集中供热 70年产权 新小区
1,495万
2,20886元/m²
3,6室3厅
4,237m²
5,共3层
6,2014年建造
7,马美越
8,"
                    银盛泰德郡(别墅)  
                    城阳-惜福镇-铁骑山路17号                "
9,"
带花园地暖品质小区 "
0,紧邻鹤山路 康城小区 低楼层 南北通透精装房 送地下室
1,114万
2,13015元/m²
3,2室1厅
4,87m²
5,共5层
6,2008年建造
7,柳德辉
